ID,Nom,Categorie,PrixAchat_FDJ,PrixVente_FDJ,Quantite,DateExpiration,PrixAchat_original_avant_correction,ProductID
890,EVOLUDERM ANTI-IMPERFECTIONS LOTION PURIFIANTE 200ML,Non catégorisé,605,900,3,,,9FB3F92A-40CC-4048-8B0D-6D6C5DCEA3F7
862,BPH CREME DEPILATOIRE SOIE TB 125ML,Non catégorisé,760,980,6,,,B4F1C102-F77B-41D0-A966-6D73BDA014A3
753,CIPROFLOXACINE INFUSION 200MG/100ML DENIS,Non catégorisé,350,400,16,,,0F19F80F-9D0F-4344-9CF4-6D7C4C23D5B5
839,BM BAR SOAP 100GR,Non catégorisé,500,600,12,,,71EBCB7B-0CAE-49F3-BAC2-6DA59BA963AD
1029,OSMO SOFT,Dermo-cosmétique,730,830,5,,,5D0BB331-D9E2-451D-BDEC-6DCEE428151D
582,TRAVONORM COLLYRE 0.04MG/ML 5ML,Collyre,2400,2780,4,,,224CD9D2-0967-4A2B-9D7B-6E132837430D
320,RINGER LACTATE SOL INJECT 500 ML,Non catégorisé,250,0,50,,250000,B1B892FC-5FD0-445A-B692-6E572DEFA538
1075,CALCIUM +D3 OSTEO 1000,Vitamine,0,1050,20,,,677CAC30-48E2-47BD-8AF5-6E88A4972FA1
461,EFFERALGAN 500GR EFFERV. BT16,Non catégorisé,450,500,42,,,30E029EC-2247-4B48-A97C-6EA963B3BC41
1162,OROCAL CP,Vitamine,0,2100,2,,,10652416-F20A-4ED4-B32B-6EB7FA874AC2
1064,VITAMINE C 1000 MG CP,Vitamine,0,650,90,,,6632B2D4-C195-45DD-B6A3-6EB85AB4A979
822,DOLIPRANE 500MG CPR BL2X8,Médicaments,350,450,0,,,8CAF8EB3-B751-4C82-89F9-6EE20AF0FFB7
714,APEXIME 500MG CPR B/3,Non catégorisé,1600,1700,37,1/8/2027 12:00:00 AM,,5D732410-9395-46B6-AE18-6F0651B9CDE9
1257,PERFECT EASY GL 240,Non catégorisé,2750,2950,0,,,E102178C-E0E7-45C8-AFFC-7022428CCDDB
1115,TARDYFERON SIROP NOURRISSON,Vitamine,0,900,5,,,92DF430F-CB4C-4F07-85F6-70552DE78EC3
1002,COMPRESS  PUR LABELL 40*40 PQ10,Non catégorisé,400,500,0,,,61A3BAAD-8B23-47F2-B74F-711E73F102E9
460,EFFERALGAN 150MG SUPP . BT10,Médicaments,400,450,9,1/9/2026 12:00:00 AM,,503B813A-F9FE-4D49-8391-71515325F411
588,VOGALENE 0.4% GTTES BUV FL30ML,Sirop,600,800,6,1/9/2026 12:00:00 AM,,AC1B0383-EC68-49A9-848A-718F08470BF0
312,MANNITOL INFUSION 100 ML,Non catégorisé,680,0,50,,680000,6DE8A5EC-86E1-40E6-AD2B-71B1E4D4C0EE
29,RHINOFEBRAL VIT C BT20,Médicaments,800,850,5,1/9/2027 12:00:00 AM,,235F1F30-826A-47CC-8602-71BA04D5D1CF
542,OTIPAX SOL AURIC GTT 16 G,Non catégorisé,600,800,32,1/10/2027 12:00:00 AM,,591A269C-E9B0-478C-AECC-71DF8D015150
696,AUGMENTIN PDR NOUR 100MG 30ML,Non catégorisé,1150,0,0,1/10/2026 12:00:00 AM,,D43F2625-94EA-44A6-ABAC-720B570702E5
783,DOPPELHERZ AKTIV CONNCEPTIVE FEMME 30 CAPS,Non catégorisé,1680,1750,5,,,695CED51-3B8E-421D-8718-72214506CDC5
179,ACIDE FUSIDIQUE MYLAN 2% CREME,Crème,520,600,0,,,88140D10-A28F-4D8B-B0F6-727503A2613E
1183,COTIPRED 20MG EFF B/20 PRESDNISOLONE,Médicaments,1650,1750,21,,,923A9C6E-D941-426C-B4CC-72907571D2AE
213,DOPPELHERZ AKTIV CALCIUM + D3 15 EFF,Non catégorisé,1000,0,5,,1000000,A702EA5D-6179-4ADD-AE49-72AD212BFA9F
963,BONCIPRO 500MG CPR B/20,Médicaments,1500,1600,0,,,9FF2CD23-86D2-4A6D-BA67-72B6A1256A68
1059,Bemiks kompose inj,Para-médical,0,160,17,,,37D7B1AB-6D4E-42A8-9970-72D453C9207C
925,DENTAWEISS DENTIFRICE SUB ZERO TB.50ML,Non catégorisé,370,550,12,,,E47F99C5-1B03-4E7C-97DA-7315CFE3D441
622,GRISEFULINE 500MG CPR BT30,Médicaments,1200,1350,20,,,5A9636CB-1BCB-4648-82A3-734081AE4581
869,BPH CR. HYDRA-INF   I 24H JOUR&NUIT SPF8 60ML NEW,Non catégorisé,1144,1750,6,,,324DE5EF-B6BB-4EFC-94A8-73713BFE234F
1019,VENTOLIN 2MG/5ML,Sirop,700,800,5,,,14B5BC94-B1AC-4EAF-9E3B-73748AA4D55E
364,METROZAL 500MG20CPR,Non catégorisé,300,800,26,,,D3FC0F0A-134C-4F1F-BE94-738E3BF49B90
1100,CHICCO SAPONETTA,Para-médical,440,540,5,,,CEC03F14-B257-44CC-83F6-73DA05153F7D
74,DYNAMOGEN AMP BUV B/20 FR,Vitamine,1350,1450,53,1/2/2030 12:00:00 AM,,3DC21113-7EA8-47BC-8E82-740DCC926FC1
878,EVOLUDERM BAUME DE NUIT DEFATIG          ET SOML,Non catégorisé,1335,1800,6,,,61547490-2589-45ED-BCDA-74116CD7D263
826,BOTTLE WB GLASS BOY 240 SLOW SIL,Non catégorisé,2182,2280,6,,,6036B9AB-42FD-459F-9FD9-7428868F8329
1063,ACON,Non catégorisé,0,0,0,,,E7B705F7-9727-4098-ABD2-746A560B922F
185,GRANIONS SOMMEIL CHRONO,Para-médical,2590,2690,3,,,64812467-52F0-4828-AD7E-74BA76AB1779
796,PEDIAKID GOMMES VITAMINS C 60 OURSONS,Vitamine,2410,2510,1,,,145C6298-AE44-45EA-896D-751224274310
474,FEBRILEX+SIROP JUNIOR 150 ML,Sirop,550,680,2,1/5/2028 12:00:00 AM,,2F7B5DC7-5826-4B2C-8908-753C614DA833
166,DOPPELHERZ AKTIV NACHT-KOMPLEX CAPS BT/30,Non catégorisé,1050,0,3,,1050000,ED6E4F14-4EC1-425A-8674-75E55832E308
992,AZITRO 200MG 15ML SUSP DR AZITHROMYCIN,Non catégorisé,680,800,7,,,1A94FC0C-35B6-4E15-BAFF-75EAA89F7F87
1090,CHICCO 0+ WELL BEING FER,Para-médical,1920,2950,21,,,C28914F7-B69D-402A-B664-76151C304D31
1182,ZYRTEC PED 1MG/ML BUV 60ML,Sirop,1850,1900,11,,,B373BFEF-356D-4310-8672-769EC0188B74
648,SULFATE MAGNESIUM BT20 SACHETS,Sachet,100,300,13,1/2/2028 12:00:00 AM,,52CDBF80-4B3C-49DB-AAC2-770B40CEDB10
374,DIFAL 50MG CPR B/30CP,Médicaments,240,500,46,1/7/2028 12:00:00 AM,,A44A764B-DE55-4510-9090-77181732C1CF
824,ADVILMED SUSP BUV ENF/BB FL/200MG,Non catégorisé,800,0,0,,,026A9186-6F91-45D9-B617-77220092E365
396,ADVILMED ENFANT ET NOURRISON 200ML,Non catégorisé,900,1000,47,1/7/2027 12:00:00 AM,,A21BF9B3-5FE6-402D-9D63-77299AD1BB37
346,ADIARIL PDR SACHET 7GB/10,Non catégorisé,2000,250,191,,,683A63C3-E014-4314-B2DA-7757A07540DF
790,DOPPELHERZ AKTIV COENZYME Q10+B-VIT 30CAP,Non catégorisé,1490,1590,3,,,D4B13E73-6DDA-452A-809C-775EC883DD22
351,ELUDRIL BAIN BOUCHEFL90ML,Médicaments,550,700,20,,,1C63ED65-562D-4317-8FB0-781FCF1A62CF
399,ALDOMET 250MG CPR BT30,Médicaments,800,900,6,1/2/2027 12:00:00 AM,,55B7D4C2-A370-4C4E-9863-785971E1992A
225,DOLI (DOLIPRANE) PEDIATRIQUE SUSP,Non catégorisé,500,0,4,,500000,F788FD04-429D-4A43-9DEE-786565D13DD0
58,DOLIPRANE 200MG SUPPO B10,Non catégorisé,0,500,17,,,89E7BB10-8563-4351-9018-7993AFE2F052
160,PEDIAKID DIAREA ETUI DE 7 SACHETS,Sachet,3160,3660,1,,,9A24431A-03FF-4F10-8859-79EE489F7975
661,LOXEN L.P 50MG GELULES BT60,Médicaments,4600,4700,12,,,4A599D1D-A3EA-4F6C-8F2C-79F9C180EC8E
1220,LEPTICUR GEL 10MG B 30,Médicaments,1600,1700,7,,,2D106A26-F22D-4483-981F-7A06C2582970
734,FORXIGA 10 MG TAB BT/28 DAPAGLIFLOZIN,Non catégorisé,5500,5600,0,1/6/2027 12:00:00 AM,,FD94F599-028A-4307-809B-7A107D968C67
481,GAVISCON SUSP BUV FL/250ML,Médicaments,1100,1200,2,1/10/2026 12:00:00 AM,,BF34BCE5-D188-4928-9F6B-7A18D2165AAD
754,BD MICRO FINE PLUS PEN NEEDLES 4MM,Sirop,5380,5500,1,,,9A45DF9B-926A-4188-BA83-7A1F34DBC002
488,GLUCOPHAGE 850MG CPR BT30,Non catégorisé,950,0,0,,,B768BDA0-E3FF-4E66-B2AB-7A26A891F48F
658,BASSIN AU LIT,Non catégorisé,1100,1100,2,,,541BBBC3-D782-445B-995B-7A376C5F4D5D
329,PRILIGY 30MG BT 3CPR0,Non catégorisé,10680,11000,1,,,E15183BD-6911-4D7A-B0FE-7A59B8D0866E
913,EVOLUDERM DEO ANTI-TRACE SPRAY 200ML,Non catégorisé,504,750,5,,,B8149E0B-5429-46B4-8CAE-7ACE135D43A5
948,CARTEOL COLLY 2%  FL3ML,Collyre,1830,1950,2,,,0E0A1D6B-AB10-4037-8824-7AF5DEDF5808
756,TEGRETOL LP 400MG CPR SECABLE 30,Non catégorisé,2250,1460,0,,,4F4EDC59-3F0E-45D9-B8A6-7B696006BB58
846,SOOTHER PH COMFORT PINK SIL 0-6M 1PC C,Non catégorisé,1200,1500,6,,,992680FF-A604-4E70-A1F7-7B7EA1CFA39A
1080,dermabel diprosone 30 gr pommad,Non catégorisé,1100,1200,5,,,409676DB-A3D0-4577-978D-7B9BAA3EFD21
1328,R8519,Non catégorisé,0,500,12,,,59A78B6F-732B-4517-8999-7BB7FFD61EA9
1171,BABY AGE PARFUN,Non catégorisé,0,750,0,,,8FE15CBE-BB5F-436F-ABE2-7BD409FD572D
1106,COQUELUSEDAL SUP NRS B/10,Suppositoire,1150,1000,20,,,4F5B539C-255D-404E-8A98-7C08594D27F3
802,CUTACNYL 5% GEL DERM 40G,Non catégorisé,830,900,10,,,73613DC3-3EC5-459F-8B94-7C5B78D3D14F
1065,BOITE CONTAINER,Para-médical,0,100,82,,,C6EC8DF7-05D8-4953-9489-7C7C5CCFB0ED
1329,R7444,Non catégorisé,0,550,11,,,657F1E7A-B375-4967-882A-7CD006FC4488
888,EVOLUDERM ANTI-IMPERFECTIONS GEL NETT.. PURIF. PP 250ML                                               ”,Non catégorisé,707,1060,3,,,7AFB0ABE-C606-41DE-8535-7CD1F5067202
327,NORMACOL LAVEMENT EN 60ML,Suppositoire,510,650,18,,,57F258A1-EBC9-4610-9785-7CDF77D6782B
1204,NEVXAL COLLYRE 0.1% 5ML,Non catégorisé,690,950,17,,,84867D97-899C-4CF6-9190-7CF5C597EA68
1129,AKTIV MAGNESSIUM,Non catégorisé,950,1050,2,,,31DD95BC-B817-4E84-8FBA-7DA545DAD8D0
564,SENSODYNE REPAR&PROTEGE BLANCHER DENT T/75ML,Dermo-cosmétique,700,1300,5,1/2/2027 12:00:00 AM,,6BBF9FDB-D772-4A9F-A2EB-7DD5FC404E60
259,DIAMICRON MR 60MG,Non catégorisé,1400,1850,5,,,6DB55429-FE99-4DD9-A488-7DEE39E3C18A
1146,CARBIGEN 5MG,Médicaments,500,550,10,,,D07BE382-F00B-4ECC-9F61-7DEF8FF381DE
1087,POT DE PRELEVEMENT KAOP,Non catégorisé,0,100,85,,,28F39691-DC61-44C8-9FC9-7E121FE841DA
1293,FAUTEUIL ROULANT (ALMUNIUM),Non catégorisé,30000,30100,3,,,18E0EC84-5091-44CE-ABBA-7E465B23099B
200,FUSIBACT 2% CREME TUB 15G00,Crème,700,800,5,,,01EA3959-9AD5-41D9-A753-7E4B41970F3F
902,3 ANNEAUX SAVON DE MARSEILLE MIEL 4X100GR),Non catégorisé,576,850,15,,,6484BA05-E3F7-4550-AE88-7E5709AC7BFD
1153,GLIBEN 5MG100 TB DAONIL,Non catégorisé,1150,1250,12,,,2DE80111-4375-4713-B907-7EDC0EF0AF74
90,CETIRIZINE MYLAN 10MG CAP,Non catégorisé,0,0,0,,,F49CA851-25F0-4F8A-B7BE-7EFB99043913
996,DELIX 5MG 28 TAB ( RAMPRIL),Médicaments,800,950,19,,,305599D5-2C1F-41DC-A7C5-7F2754EA8D12
1236,WELLBABY MUL VIT  LIQUIDE 150ML 4-12ANS,Non catégorisé,1130,1200,5,,,E14040CF-3568-47AC-B712-7F36210FE7F7
1118,AKTIV A-Z DEPOT,Vitamine,1300,1400,4,,,A3FD1CE1-1F6C-4684-8876-7F5581386B07
642,STERDEX POM OPHT . BT12,Collyre,1000,0,0,1/1/2028 12:00:00 AM,,5143C606-2499-4458-A2B9-7F8560AEB881
148,DOPPELHERZ AKTIV CONCEPTIVE FEMME 30CAPS,Non catégorisé,1680,0,5,,1680000,3EE9027A-2897-493B-B678-7F8DCA9EB2E0
110,NOVOMIX 30 FLEXPEN 100 I.UB1,Non catégorisé,3200,3300,2,,,E588CDB6-E816-414F-95EB-7F945E4AC090
513,LERCANIDIPINE MYLAN 20MG CPR B30,Médicaments,1650,1700,12,1/11/2027 12:00:00 AM,,F5B7E0AB-CDDA-4F19-9174-7FC11F0CDF09
845,TIRE-LAIT CLASSIC BREASPUMP 0 m+,Non catégorisé,4818,5300,5,,,3105621C-D9FA-408B-A731-7FD02FB20C1A
655,CANNE ANGLAISE EN FER,Para-médical,2500,2500,1,1/1/2030 12:00:00 AM,,50AD7746-BC8C-41EE-A460-7FD2886B7E19
98,VOLTARENE EMULGEL TB50GR,Crème,650,800,50,1/8/2027 12:00:00 AM,,612829FA-8C14-47E3-9A23-7FF02D936B68
138,DOPPELHERZ AKTIV MAGNESIUM+CALCIUM+POTASSIUM CPR,Médicaments,2000,2100,2,,,DE56A19D-3C2B-469A-A909-7FFBD1BC5AFB
918,EVOLUDERM MASQUE VISAGE CAROTTE TB 150 ML                                                        -,Non catégorisé,606,900,6,,,05839309-78EE-4AF6-9074-8023B0B7A69E
1295,porous capsicum plaster,Para-médical,0,150,28,,,13D98E3B-5D5C-4C9A-BEF7-8040EC0B24CA
1174,VOLTAREN 50 MG,Médicaments,0,1600,2,,,12DC5AFB-20DF-4885-855A-8041DEAF0443
970,ATORVASTATINE GRIS 10MG CP B3,Médicaments,900,1100,29,,,8EF244E7-5231-4467-A754-805DC8C378F5
1036,ASTAPH 125 MG/5ML,Sirop,0,850,8,,,FEB0441F-A51A-4790-9D05-808F6A9EE616
1050,LAROXYL CPR DRG 25 MG B 60,Non catégorisé,1550,1650,9,,,0FDF5BC5-BA22-440D-B427-809081D6D4AB
1067,MASQUE VISSAGE BLEU,Non catégorisé,0,20,81,,,94EECCCE-BA56-4CBD-9B10-8096692C3F5E
294,OTIPAX SOL QURIC GTT 16G,Non catégorisé,650,0,0,,650000,72D7B83C-C6C0-4E39-99EA-80FE52A0FE09
512,LERCANIDIPINE MYLAN 10MG CPR B30,Médicaments,1300,1450,10,1/10/2027 12:00:00 AM,,3EAD94C5-A33E-48DD-8F92-8115AA42FD0B
400,ALVITYL APPETIT SP FL/100ML,Non catégorisé,1200,0,0,,,F52A16D6-3575-495B-9790-813BA0B486E0
544,OTRIVIN BABY SALINE,Non catégorisé,400,500,10,,,5BAE5A3E-AD27-436D-A442-8144169C91FC
930,COLGATE BAD CLASSIC DEEP CLEAN MEDIUM,Non catégorisé,195,290,12,,,DDCE5003-E437-4161-B353-814E6F9532B2
464,EFFERALGAN 500MG GELULE B/16,Médicaments,400,430,5,1/9/2026 12:00:00 AM,,6DC4F34D-DAC0-41BA-B797-815882D4C90B
1001,COMPRESS STERIL LABELL 40*40BT10,Non catégorisé,470,0,0,,,8E34D5DC-AB96-4F3F-A09D-81E6FE25F0C9
1003,FLGUEN 50 MG/5ML PDRE SUSP BUV F/60ML,Non catégorisé,380,480,5,,,85B3E9D3-9004-49A2-8D9D-8227311FDD1B
1341,SLEEPY LAVANDER,Non catégorisé,0,400,12,,,0945F0B9-385A-45A5-98E3-82B387181725
1189,VERZOL SIROP,Sirop,350,400,30,,,B93C102E-DEB7-4603-A027-82B9870061F2
598,SERINGUE 3CC,Non catégorisé,45,50,18,,,C9553726-B4E1-4541-8C63-82F09E824D42
917,EVOLUDERM MASQUE VISAGE ARGILE ROUGE TB 150ML,Non catégorisé,606,900,6,,,6B554CC1-1FED-487E-8E23-83422A025010
675,ZYPREXA 10MG 28TAB,Non catégorisé,5100,5150,2,1/10/2027 12:00:00 AM,,3D952B6A-553D-4E53-BD8C-837718BCE50E
907,WHISKY SILVER MEN DEO. SPRAY 150 ML,Non catégorisé,525,750,6,,,C9918045-0C39-4B7F-88B6-8442E2E58EFA
608,ALFAMET 250MG 30TB DR – ALDOMET,Non catégorisé,950,0,0,,,8A91C86C-5053-4AAE-85F9-84491C89BDB3
413,ASPIRIN 100MG TAB 20 DR,Non catégorisé,450,0,0,,,1B4FD3BC-DA18-45BE-A30F-84502CD07F9C
1282,IMODIUM 2MG GELULES BT20,Non catégorisé,900,1000,12,9/1/2030 12:00:00 AM,,D95ED914-B308-4164-A7FA-845217C3A043
1089,CHICCO 0+ PERFECT EASY,Para-médical,1560,1660,0,,,9B13C24D-F6FD-41F1-9B10-846793AE6E24
990,ZITHROKAN  (AZITROMYCINE ) 200 MG /5 ML SUSP,Sirop,900,900,11,,,5F4BFEB9-86D6-48EA-9AB0-849D2431593A
224,MASK 3PLY B/50,Non catégorisé,450,0,10,,450000,A67EB34B-2926-45CF-8CC3-84A62ECA18E9
708,SPASFON CPR BT30,Non catégorisé,800,850,0,1/7/2030 12:00:00 AM,,E423C2A0-F767-439E-BC5D-84CF1C59AABE
1017,PROSTalen,Non catégorisé,0,2600,7,,,32FF3F9F-C147-41A6-AF79-851B1A854F35
1180,halatan,Non catégorisé,0,2230,0,,,CA21E77F-F8FD-460A-B25D-851FE806FEE1
998,SMECTA PDRE SACHE BT 10,Sachet,450,600,12,,,F6B8814E-8459-4204-AC74-8520FB6AD472
1116,BISEPTINE SPRAY,Para-médical,0,880,4,,,B70D8A36-84CE-4ED0-9A97-852FDFEFB04E
834,TAETS PERFECT 5 4M+FAST SIL 2PSC,Non catégorisé,1364,1470,6,,,9C67EB13-8284-4A02-863A-8581AADA0F6C
799,POUXIT XF ANTI-POUX ETV LENTES LOTION 200 ML,Non catégorisé,4540,4600,2,,,0D9172AA-EB1B-4827-8C46-85A5DC034E1F
623,POT DE PRELEVEMENT PM URINER,Para-médical,90,100,0,,,D57A4190-EA6D-4595-918F-85AD4912FBB4
216,FEBRILEX CPR POCHETTE/4,Non catégorisé,120,0,36,,120000,71F45DCB-FD5F-475A-904B-86C445559D3C
275,DOPPELHERZ AKTIV RIBOSAN FL/100ML,Non catégorisé,1050,1150,3,,,276B2D1F-EF9A-4C68-9AC9-86F74ABAF805
1102,"ELASTIC CREPE BANDAGE 7,5CM *4M",Para-médical,0,180,45,,,860F71BF-4907-4F95-8012-86F800F8152A
1274,CORTANCYL 20MG CPR BT20,Médicaments,1500,1600,15,,,8BBE5550-8A0F-4E66-A5DB-86FF61296D71
414,ASTAPH 125MG SP F/60ML (FR)1,Non catégorisé,750,0,0,,,7F6E27B8-4428-407D-BDA5-871B012E1E0D
1142,perviseur,Non catégorisé,0,100,90,,,A52E579D-C895-41D1-B4FE-8753410FCB4D
221,MAG 2 AMPOULE BUVABLE 30 AMP DE 10ML,Vitamine,1650,1900,56,,,64D66B28-8ECD-49C4-BAC2-8855D7BA64D0
877,FW GOLD LAIT ACTIF ANTI-VERGETURES FL.,Non catégorisé,1709,1880,6,,,8CAE5830-2E83-4F90-8BA5-88D1C7FE6FE6
962,RHINATHIOH 5% AD SP 125ML,Sirop,800,0,0,,,BF270F94-A8D7-4596-B057-896182C55B4E
1253,HCG TEST CASSETTE,Para-médical,400,500,50,,,230CF440-6B9C-49F7-A084-89661BC2573D
6,BANDAGE CONFORMING 5*4.5,Para-médical,50,100,31,1/8/2028 12:00:00 AM,,D4AF160C-EC6F-4994-9491-89755AFCACE1
181,TRAMADOL DENK/50MG B/10 CPR1,Médicaments,1100,1150,5,,,6C864D75-86CC-43AE-878C-89817B7237C2
51,FUCIDINE 2% POM T15G BUV,Non catégorisé,0,0,10,,,12CAC4C9-28E8-47FE-8A1F-89A30B99CF78
1097,CHICCO NATURAL BB HAIR,Para-médical,1160,1260,6,,,A7676AD3-FF06-4219-8765-8A098643766B
1256,PERFECT 5 PP GIRL 300,Non catégorisé,900,1100,0,,,0B4A298B-904E-4E0C-B1F1-8A265C8C6C3A
1081,VERMOX 500 MG CPR B/1,Non catégorisé,400,500,14,,,CA218DAB-0EB9-4899-B323-8A297C531542
485,GENTA 0.3% GTT CY FL5ML,Médicaments,850,650,17,1/6/2028 12:00:00 AM,,FA3636A8-9087-467A-AAD4-8ABAC566C281
1225,KNEE SUPPORT 18081,Non catégorisé,450,500,2,,,F8710C94-DD65-4661-B277-8B0C41A99062
219,DONORMYL 15MG CPR SECABLE 10,Non catégorisé,1350,0,10,,1350000,3F343173-9F64-4C7B-BF31-8B783C3B48B6
268,CARTEOL COLLY 2% FL3ML,Non catégorisé,1830,0,2,,1830000,DBB595AD-AE33-4EE8-9E53-8B88D059E524
207,COMPRESS PUR LABELL 40X40 PQ10,Non catégorisé,400,0,5,,400000,88DE88F2-8BA1-44CE-AED0-8BD988A27DB9
644,SIMVASTATINE MYLAN 20MG 28 CPR,Médicaments,750,530,3,1/7/2027 12:00:00 AM,,4A1648DF-8CDD-40D9-8757-8C237D02F672
1241,FINEGARD GEL,Non catégorisé,500,600,13,,,41474EFB-27D3-426C-AAB6-8C459CC5AE0B
1314,BEPANTHENE CREME,Crème,0,2500,10,,,8C3B6641-B7F7-478E-8E75-8C610A229FD1
255,NORLEVO CPR 1.5MG BT/1,Médicaments,1200,1350,11,1/4/2027 12:00:00 AM,,6995AAB5-6DF7-4F9B-AAD9-8C72C45A012D
938,SAPH310838/S GANTS EXFOLIATION DU CORPS,Non catégorisé,404,600,12,,,3820226E-B5E2-42F7-A815-8C87A9658B0C
184,ECONAZOLE MYLAN 1% CREME 30g TUBE/1,Non catégorisé,660,0,5,,660000,5577B175-60BA-4DFC-979E-8C97BEF889E8
760,XATRAL LP 10MG CPR B/30,Non catégorisé,4600,4700,0,1/8/2026 12:00:00 AM,,730082DE-2B31-4555-B390-8CDACF8A7824
1013,DONORMYL 15mg,Non catégorisé,0,1650,10,,,1CE0A063-1A6A-4242-AF9C-8CF68072E15D
947,ruban stérilisation rouleau,Non catégorisé,1500,0,20,,,CA60C805-D9FC-4C00-B0DA-8CFEA0EC540A
816,EFFERALGAN 1000MG CPR EFF 8,Médicaments,400,500,83,,,0AB5B95C-8911-4988-931C-8D54093A45DC
459,EAU DE MER ISO 100ML,Non catégorisé,2300,0,0,,,2F9862D9-20DD-4B84-88BE-8D7027E4F1D6
1010,COTON CODEX HYDRO LABELL ZIG ZIAG 100G,Non catégorisé,390,490,0,,,C0575B8E-D1FB-43BC-8A7D-8E022DF062B7
634,TOPALGIC LP CPR 100MG BT30,Médicaments,2450,2550,2,1/1/2028 12:00:00 AM,,094EFC3E-BB46-4867-A632-8E1245FA5AD2
168,TRIORELIEF GELULE B/24,Para-médical,450,450,49,,,D6D83E5D-EBA9-411D-8154-8E1AAC696942
1267,PICOT 3-3EME AGE,Lait,1200,1250,3,,,A0E25EEC-D1B0-4E60-95A2-8E58FB771805
1311,AMARYL 2 MG,Médicaments,0,900,9,,,171E5084-7398-47B1-9997-8E851D31DB67
980,MICROLAX BEBE GEL 3ML *4,Suppositoire,2000,550,15,,,80910685-6436-4162-9AA3-8EB1F6DB1118
246,HALDOL 5MG CPR B/30,Non catégorisé,990,1050,3,,990000,CC6B4443-A02E-4093-9C9E-8F04C4B5DE85
922,COLGATE DENTIFRICE TRIPLE ACTION 100ML,Non catégorisé,408,600,9,,,90DC3AB4-7ECC-4BCD-A20E-8FC279A35298
1098,CHICCO MASSAGGE,Non catégorisé,1500,1600,6,,,1E4FC300-9DA6-4B1B-90B2-8FF4CC65FC6D
1039,OLIGOBS ALLAITEMENT,Vitamine,3400,3500,0,,,FB8D90D9-E4C6-4642-844B-9009F4F36303
808,DOLIMEX PARACETAMOL SAXH 200MG B/12,Sachet,330,400,1,,,C09FB558-CDA5-443B-9FE1-90128C93D13F
1133,AKTIV OMEGA -3 SYRUP,Sirop,3150,3250,1,,,977ED36E-7BD1-4FD0-A204-901E7354B15C
108,DEXAMETHASONE 4MG CPR,Non catégorisé,0,0,0,,,26EFABBF-1474-4BCD-A9AC-904CA0EF3D4D
1270,OMEPRAZOL INJ,Para-médical,0,500,22,,,6B236778-2212-435B-866B-90573B345B48
1277,AVAMYS 27.5MG FL/120DOSES,Spray,1950,2000,5,,,2CD3B376-ABB7-4124-ACDB-908BF4DE8D7E
577,TIMOLOL SAN COLLY50 %  PC5ML,Collyre,1200,1250,2,1/4/2027 12:00:00 AM,,E287E8B3-6369-4AD9-8E60-90C4A0F7BC8E
518,LITACOLD SURUP F/100ML,Non catégorisé,500,0,0,,,61B4F0BC-619D-4E2D-98B8-9156C170FF8F
249,PONSTYL 250MG 20 GELULES,Non catégorisé,1300,1350,4,,1300000,A9D7F755-9D4B-4E66-8F38-917D64CA7A52
260,DIAMICRON MR 30MG/30TABLET,Non catégorisé,1440,0,0,,1440000,2FDA4869-9832-4160-940F-91993A153C44
129,DOPPELHERZ AKTIV SYS OPTIMAL EYE OMEGA-3 30TAB,Médicaments,2690,2790,3,,,19AA8469-B067-42DD-9E7E-91ACA1CCF3B8
101,AMLODIPINE ARROW 10MG CPR,Non catégorisé,0,0,0,,,77F7C423-F0D8-4F29-81B1-91F339877F7D
1163,FERLIX CAP B/50 *4 CES,Non catégorisé,0,130,0,,,8FA3540A-ADF1-4F4B-8899-91FD11622C32
1120,AKTIV CONCEPTION FOR WOMEN,Non catégorisé,1650,1750,5,,,AAF794A7-F251-4644-97D6-920CC625F3E0
1011,ELI  LICE SHAMPOO 300ML,Non catégorisé,0,2370,7,,,1909844D-C7D0-473A-888C-9217ABAA2882
61,DECONTRACTYL 250MG CPR,Médicaments,600,650,9,1/7/2027 12:00:00 AM,,980DF5CD-E81B-493F-BCF8-923DB3908698
293,XALATAN COLLY 0.005 1FL 2.5ML,Non catégorisé,2230,0,5,,2230000,79762990-B7D6-451C-ACE8-924CE89F3027
821,EFFERALGAN 500MG CPR EFF SECABLE 16,Non catégorisé,430,480,9,,,D3D938F5-A5E0-4833-8383-929727501803
820,QUADRIPOD CANE,Non catégorisé,2620,2720,1,,,8FD6581C-4A14-42B4-A2CC-92B6330679AD
1128,AKTIV MAGNESSIUM 500,Non catégorisé,2000,2100,3,,,9399BAE7-60BD-4D13-93AB-92E7581027D1
866,BPH SERUM ANTI-RIDES RETINOL SOML,Non catégorisé,1212,1800,6,,,13D8E37B-B679-42A7-A04C-9301D318430F
422,AUGMENTIN PDR EN 100 MG 60 ML,Sirop,1650,1800,11,,,8B7D93FF-F6B3-4E0A-96C1-938DFA73AED2
333,FASIGYNE CPR 500MG BT4,Non catégorisé,1200,0,0,,,E86BF180-01F5-4740-949B-93953F65F8C3
1325,R2678,Para-médical,0,300,120,,,F33A40A8-6D81-48A2-A144-93A7381EC05F
391,METROZAL 250MG CPSENROB. TAB,Non catégorisé,230,500,5,1/12/2027 12:00:00 AM,,375F449D-8739-4893-B97E-93C80C35E016
